# Photon Map Export
VERSION 1
GLOBAL_COUNT 37267
CAUSTIC_COUNT 9342

GLOBAL_PHOTONS
# pos_x,pos_y,pos_z,power_r,power_g,power_b,dir_x,dir_y,dir_z
185.640945,0.000038,389.804718,0.001280,0.001280,0.001280,-0.276552,-0.860306,0.428243
96.220833,355.449158,559.200012,0.000900,0.000000,0.000000,0.320890,-0.182875,0.929293
0.000001,81.356590,218.223419,0.001440,0.000000,0.000000,-0.515049,0.734014,0.442661
-0.000010,323.318176,41.475994,0.001280,0.001280,0.001280,-0.760508,0.481829,-0.435280
107.217613,339.596954,559.200012,0.000540,0.000000,0.000000,0.100852,0.740227,0.664750
-0.000010,539.885742,548.561890,0.000000,0.000000,0.001440,-0.655164,0.755212,-0.020376
89.286232,-0.000001,321.426941,0.000480,0.001440,0.001440,-0.388787,-0.877252,-0.281556
0.000002,498.232635,427.310699,0.001280,0.001280,0.001280,-0.735435,-0.571379,-0.364227
193.091507,347.749512,559.200012,0.001280,0.001280,0.001280,0.244570,-0.462669,0.852128
2.438414,0.000001,505.564240,0.000480,0.001440,0.001440,-0.616912,-0.038966,0.786067
108.286301,122.237198,343.708923,0.001440,0.000000,0.000000,0.658560,0.541238,0.522838
95.540573,4.436046,394.731201,0.001440,0.000000,0.000000,0.621620,-0.304921,-0.721534
556.000000,267.017273,120.106949,0.001280,0.001280,0.001280,0.843115,-0.537730,0.001954
556.000000,269.762878,120.659859,0.001440,0.000000,0.000000,0.776260,0.049932,-0.628432
150.994125,548.799988,327.769470,0.000000,0.000000,0.002304,-0.632762,0.773836,-0.028113
556.000000,231.150162,132.552719,0.002304,0.000000,0.000000,0.226991,-0.832401,-0.505553
434.451691,516.005249,559.200012,0.001280,0.001280,0.001280,-0.822651,-0.377703,0.424955
-0.000012,338.856720,439.238464,0.001440,0.000000,0.000000,-0.759062,-0.007402,-0.650976
0.000024,205.328598,254.513519,0.000000,0.000000,0.000900,-0.976381,0.155943,0.149537
556.000000,132.220215,526.963501,0.000000,0.000000,0.003686,0.667268,-0.328577,-0.668424
527.447693,94.130821,559.200012,0.000000,0.000000,0.001440,-0.114569,0.239180,0.964192
77.071510,70.478058,333.296814,0.001440,0.000000,0.000000,0.168725,0.720623,0.672484
67.640320,54.603134,559.200012,0.001440,0.000000,0.000000,-0.192716,0.618815,0.761530
425.140106,-0.000000,556.051270,0.001280,0.001280,0.001280,0.418307,-0.807096,-0.416672
555.999939,283.665131,235.967346,0.000480,0.001440,0.001440,0.694126,-0.598786,0.399557
0.000006,407.780670,65.943222,0.001280,0.001280,0.001280,-0.520260,-0.474921,-0.709774
556.000000,445.636414,167.457764,0.001280,0.001280,0.001280,0.815320,-0.577031,-0.047839
-0.000002,65.999557,441.124481,0.000000,0.000000,0.000000,-0.794332,-0.468974,0.386135
-0.000004,161.930725,493.285339,0.000864,0.000000,0.000000,-0.281570,0.684256,0.672690
452.126221,13.789906,559.200012,0.002304,0.000000,0.000000,-0.130310,0.262459,0.956104
-0.000009,428.439514,2.593250,0.002048,0.002048,0.002048,-0.389593,-0.161000,-0.906806
185.599136,124.613617,559.199951,0.001440,0.000000,0.000000,0.302321,-0.759401,0.576118
556.000000,256.044159,201.827072,0.002048,0.002048,0.002048,0.678578,-0.289196,-0.675202
-0.000027,345.854065,209.083069,0.001280,0.001280,0.001280,-0.603083,0.740197,-0.297321
174.430435,-0.000005,80.119911,0.000540,0.000000,0.000000,0.678126,-0.533580,-0.505409
556.000000,541.290100,394.317261,0.001280,0.001280,0.001280,0.950132,-0.272420,0.151778
215.216812,197.391251,559.200012,0.000480,0.001440,0.001440,0.155430,-0.619338,0.769586
57.999546,-0.000001,393.130249,0.001440,0.000000,0.000000,0.681287,-0.684590,0.259201
221.806534,0.000012,453.721161,0.000000,0.000000,0.000000,-0.681947,-0.729642,0.050713
238.813705,457.282501,559.200012,0.001280,0.001280,0.001280,0.340483,-0.501370,0.795424
-0.000001,485.019592,388.758301,0.001440,0.000000,0.000000,-0.709527,-0.667255,0.226591
529.969238,0.000003,307.478729,0.001280,0.001280,0.001280,0.240085,-0.950557,0.196980
305.131317,97.396927,559.200012,0.000000,0.000000,0.001440,-0.571567,-0.173379,0.802029
556.000000,45.592110,378.710114,0.001280,0.001280,0.001280,0.292532,0.728656,0.619262
0.000000,539.451477,268.353851,0.002304,0.000000,0.000000,-0.663315,-0.593628,-0.455652
262.678741,0.000002,523.003113,0.001280,0.001280,0.001280,0.718399,-0.181920,-0.671422
478.959991,548.799988,430.119263,0.000000,0.000000,0.002304,-0.561563,0.792116,-0.239165
65.346855,222.405792,559.200012,0.000000,0.000000,0.002304,0.171673,0.709533,0.683441
234.101608,0.000005,444.505371,0.001440,0.000000,0.000000,0.598639,-0.505920,-0.621028
274.750580,548.799988,471.688263,0.001440,0.000000,0.000000,0.560397,0.827184,0.041491
0.000006,95.517319,317.437500,0.001440,0.000000,0.000000,-0.489841,0.727268,-0.480767
556.000000,419.657043,378.520996,0.000000,0.000000,0.000000,0.993146,-0.116791,0.004637
74.765244,123.849274,317.839844,0.001280,0.001280,0.001280,-0.839067,0.542358,0.042596
526.926086,363.453766,559.200012,0.000000,0.000000,0.000000,-0.697419,0.688513,0.198887
364.883789,25.187708,559.200012,0.001280,0.001280,0.001280,-0.607284,0.362667,0.706879
135.497787,81.934708,333.742737,0.000800,0.000800,0.000800,-0.115438,0.455310,0.882818
0.000004,62.658104,22.680799,0.001440,0.000000,0.000000,-0.499345,0.788032,-0.360084
556.000000,101.592812,360.168213,0.001440,0.000000,0.000000,0.613114,0.095272,-0.784229
345.452515,16.015270,559.200012,0.000000,0.000000,0.001440,-0.518401,-0.237217,0.821577
98.624023,140.585815,348.214233,0.001440,0.000000,0.000000,0.555477,-0.774613,-0.302355
556.000000,365.881165,471.866455,0.003277,0.003277,0.003277,0.854044,-0.495145,-0.159497
112.335976,-0.000002,244.420258,0.000000,0.000000,0.000000,0.669557,-0.219984,0.709437
49.954830,548.799988,315.263214,0.000000,0.000000,0.000000,-0.159706,0.951680,-0.262295
9.626947,187.373901,559.200012,0.000000,0.000000,0.000000,0.462192,0.819038,0.339935
83.474762,11.921482,394.833374,0.000800,0.000800,0.000800,-0.669530,-0.675095,-0.309800
448.738770,548.799988,394.160400,0.000000,0.000000,0.000000,-0.684982,0.709293,-0.166441
114.308609,136.542206,559.200012,0.001440,0.000000,0.000000,0.598572,0.567235,0.565646
127.497414,164.937866,559.200012,0.001440,0.000000,0.000000,0.613368,0.581726,0.534204
0.000001,90.233292,385.604401,0.000540,0.000000,0.000000,-0.972455,-0.046017,-0.228504
144.303253,135.138779,559.200012,0.000000,0.000000,0.001440,-0.820224,0.340605,0.459587
79.185333,548.799988,529.619019,0.001280,0.001280,0.001280,-0.809642,0.582052,-0.075469
161.997528,74.870346,389.251862,0.000800,0.000800,0.000800,-0.267200,0.421955,-0.866347
556.000000,280.969910,474.288452,0.000000,0.000000,0.001440,0.818605,-0.545477,-0.179834
359.853729,101.604279,559.200012,0.001280,0.001280,0.001280,0.573892,0.435005,0.693844
556.000000,118.854027,124.120392,0.001440,0.000000,0.000000,0.548061,-0.355702,-0.757037
393.339966,307.407257,559.200012,0.001440,0.000000,0.000000,0.364618,0.644695,0.671879
440.367493,548.799988,180.480896,0.000000,0.000000,0.001440,0.235184,0.965761,0.109521
556.000000,69.829079,121.095047,0.000000,0.000000,0.001440,0.672334,0.590933,0.445831
-0.000018,270.047150,281.237823,0.000000,0.000000,0.001440,-0.803953,0.192974,-0.562513
16.922697,0.000002,199.405792,0.000000,0.000000,0.000000,0.105971,-0.994015,0.026530
213.611359,318.435577,559.200012,0.000480,0.001440,0.001440,0.237973,-0.596320,0.766663
23.105318,497.481995,559.200012,0.000000,0.000000,0.000000,0.341782,-0.321530,0.883065
49.537155,548.799988,35.591671,0.001440,0.000000,0.000000,-0.410210,0.516385,-0.751715
482.803741,548.799988,208.725800,0.000000,0.000000,0.001440,-0.803900,0.479513,-0.351869
542.261841,548.799988,510.438293,0.001280,0.001280,0.001280,0.286918,0.949387,0.127833
445.178345,39.929264,559.200012,0.000000,0.000000,0.001440,-0.441131,-0.558696,0.702326
-0.000001,273.408112,418.013123,0.000480,0.001440,0.001440,-0.508050,0.606838,-0.611255
104.946945,219.243134,559.200012,0.000900,0.000000,0.000000,0.345076,0.023606,0.938278
112.655617,92.937675,358.825653,0.000000,0.000000,0.001440,-0.717871,-0.609910,-0.335664
556.000000,430.021942,255.309967,0.000000,0.000000,0.000000,0.958140,-0.223062,0.179475
139.523544,371.528198,559.200012,0.000000,0.000000,0.000000,-0.674147,-0.646728,0.356748
463.413788,548.799988,318.381836,0.000000,0.000000,0.001620,-0.484132,0.761164,0.431561
281.627228,548.799988,535.705994,0.002048,0.002048,0.002048,0.321899,0.919804,-0.224371
-0.000002,17.827530,264.424133,0.000800,0.000800,0.000800,-0.754508,0.085177,0.650740
-0.000009,197.546738,398.865936,0.001440,0.000000,0.000000,-0.687485,0.604191,-0.402886
556.000061,229.715042,443.692474,0.000000,0.000000,0.000000,0.995997,0.072643,-0.052096
556.000000,218.269547,382.191772,0.001440,0.000000,0.000000,0.693485,0.171100,-0.699859
556.000000,538.229248,54.057144,0.000000,0.000000,0.000000,0.205391,-0.275187,0.939195
55.140411,41.739140,368.728943,0.000900,0.000000,0.000000,0.755544,-0.280828,0.591852
519.604309,-0.000009,108.071594,0.000000,0.000000,0.001440,-0.373006,-0.922932,0.095194
556.000000,248.939713,76.639198,0.000000,0.000000,0.000000,0.994494,0.078517,-0.069396
176.514084,53.012356,559.200012,0.001440,0.000000,0.000000,0.522382,-0.563952,0.639590
478.803406,548.799988,298.297424,0.000000,0.000000,0.001440,0.031521,0.960823,0.275366
0.000010,469.549713,315.095551,0.001440,0.000000,0.000000,-0.265912,-0.696582,-0.666381
-0.000022,171.397552,555.747559,0.001280,0.001280,0.001280,-0.916569,0.395272,0.060509
67.583168,2.370628,347.389465,0.001440,0.000000,0.000000,0.332914,-0.866731,-0.371411
93.175148,250.319229,559.200012,0.000000,0.000000,0.000000,-0.651748,0.116838,0.749382
95.336357,0.000002,527.211243,0.002304,0.000000,0.000000,0.019626,-0.996145,-0.085494
519.676636,0.000002,200.300003,0.000000,0.000000,0.001440,-0.059990,-0.249218,-0.966588
66.925560,69.845329,559.200012,0.001440,0.000000,0.000000,0.555658,-0.326792,0.764494
556.000000,125.795517,219.209686,0.001440,0.000000,0.000000,0.691522,-0.715395,0.100034
514.280273,548.799988,449.293854,0.000000,0.000000,0.002592,-0.765848,0.582830,-0.271634
197.750336,-0.000001,371.397827,0.001440,0.000000,0.000000,-0.150866,-0.734578,-0.661539
467.255371,0.000036,272.350800,0.001280,0.001280,0.001280,0.143224,-0.892309,-0.428102
113.004448,40.975208,559.200012,0.002048,0.002048,0.002048,-0.750785,0.369863,0.547287
0.000000,168.965057,268.165192,0.002304,0.000000,0.000000,-0.301870,0.852086,-0.427580
556.000000,329.211182,403.524139,0.001280,0.001280,0.001280,0.491481,0.282215,-0.823894
187.522797,539.878723,559.200012,0.001280,0.001280,0.001280,0.758752,-0.522232,0.389320
-0.000001,52.399036,343.008850,0.000540,0.000000,0.000000,-0.611813,-0.727218,0.311190
533.210327,507.616669,559.200012,0.000000,0.000000,0.000900,-0.125524,0.457924,0.880085
556.000000,199.345215,245.311325,0.000000,0.000000,0.000000,0.986338,-0.123597,0.108906
556.000061,543.917847,43.766602,0.001440,0.000000,0.000000,0.517864,0.557429,-0.648914
555.999939,273.515076,520.395081,0.002592,0.000000,0.000000,0.966188,-0.214552,0.143001
264.652130,342.596985,559.200012,0.000000,0.000000,0.000000,-0.586598,0.053909,0.808082
-0.000027,7.726017,490.635956,0.000000,0.000000,0.000000,-0.776834,-0.430439,0.459621
8.015162,-0.000001,517.059753,0.001280,0.001280,0.001280,-0.466221,-0.655281,-0.594344
-0.000042,338.664368,412.844574,0.000000,0.000000,0.001440,-0.988366,0.147933,-0.035339
533.382263,548.799988,165.804321,0.000000,0.000000,0.001440,-0.018471,0.997136,-0.073345
136.444534,0.000001,503.352966,0.000800,0.000800,0.000800,-0.393308,-0.830942,-0.393501
-0.000013,527.765381,279.078552,0.001440,0.000000,0.000000,-0.650487,-0.722254,-0.234980
137.023941,0.000008,257.821350,0.000480,0.001440,0.001440,0.163321,-0.675498,-0.719047
67.506409,117.703140,307.654785,0.000000,0.000000,0.001440,-0.903883,0.295131,0.309667
237.176956,0.874821,559.200012,0.000768,0.002304,0.002304,-0.894249,0.231456,0.383076
0.000047,464.578827,420.765930,0.000000,0.000000,0.002304,-0.873389,0.020881,0.486575
556.000000,289.617798,200.469452,0.001440,0.000000,0.000000,0.724031,-0.126873,-0.677999
555.999939,328.917725,49.367039,0.000000,0.000000,0.000000,0.967236,0.178643,-0.180394
156.519821,70.396812,395.232269,0.001440,0.000000,0.000000,-0.371542,-0.733704,0.568890
436.789978,7.174108,559.200012,0.004147,0.000000,0.000000,0.564929,-0.802533,0.191824
9.640387,228.179047,559.200012,0.001440,0.000000,0.000000,0.580014,0.706253,0.405944
0.000013,187.226669,270.409882,0.001440,0.000000,0.000000,-0.261243,0.621064,-0.738939
116.910370,406.020050,559.200012,0.000000,0.000000,0.000000,0.281335,0.150347,0.947759
156.124603,-0.000000,440.600037,0.000480,0.001440,0.001440,0.246581,-0.780243,0.574820
171.156021,192.884567,559.200012,0.001440,0.000000,0.000000,0.016090,-0.705702,0.708326
556.000000,344.399475,300.950134,0.000000,0.000000,0.002304,0.639193,-0.768820,-0.018662
-0.000018,222.709290,260.867767,0.002304,0.000000,0.000000,-0.471016,-0.881799,0.023973
17.934380,548.799988,546.744873,0.002304,0.000000,0.000000,0.082558,0.323291,0.942692
556.000000,165.068985,384.931946,0.002048,0.002048,0.002048,0.844646,0.379882,-0.377179
-0.000015,506.975433,215.316864,0.000000,0.000000,0.002304,-0.685044,0.390907,-0.614741
374.494202,491.007629,559.200073,0.000000,0.000000,0.000000,-0.433723,0.318794,0.842766
139.175201,141.337646,559.200012,0.001440,0.000000,0.000000,0.473372,-0.328876,0.817165
218.713318,0.000012,346.562012,0.000480,0.001440,0.001440,0.729718,-0.330597,-0.598513
15.651000,172.905136,559.200012,0.001440,0.000000,0.000000,0.575443,0.178259,0.798178
47.596748,-0.000001,553.425842,0.001440,0.000000,0.000000,0.580192,-0.759703,0.293648
434.444458,87.227623,559.200012,0.000000,0.000000,0.001440,-0.482700,-0.533368,0.694636
556.000000,3.064147,425.269440,0.001280,0.001280,0.001280,0.716758,-0.180093,-0.673666
148.419296,-0.000007,464.537231,0.000000,0.000000,0.002304,0.372635,-0.755627,-0.538676
15.235742,548.799988,343.581329,0.002592,0.000000,0.000000,0.270797,0.629359,0.728406
189.240601,508.205811,559.200012,0.002304,0.000000,0.000000,0.702710,0.179178,0.688545
556.000061,349.793945,230.087326,0.002048,0.002048,0.002048,0.722663,-0.255301,-0.642324
393.816467,548.799988,466.605591,0.001280,0.001280,0.001280,-0.264879,0.834624,-0.482952
240.290756,165.085602,559.200012,0.002048,0.002048,0.002048,0.155485,-0.887960,0.432842
223.228439,-0.000004,525.265991,0.001280,0.001280,0.001280,0.132138,-0.861102,-0.490961
273.737305,449.132263,559.200012,0.000000,0.000000,0.000000,-0.626617,0.301074,0.718822
295.789581,104.566208,559.200012,0.000480,0.001440,0.001440,0.690192,0.102222,0.716370
73.512138,118.019737,345.411987,0.000480,0.001440,0.001440,-0.897658,-0.249691,-0.363133
110.444832,548.800049,528.450867,0.001555,0.000000,0.000000,0.203436,0.955646,0.212966
131.892044,-0.000004,511.024200,0.001280,0.001280,0.001280,0.750106,-0.331319,-0.572336
556.000000,441.932495,200.620712,0.001280,0.001280,0.001280,0.607923,-0.524993,0.595661
386.198059,548.799988,437.812225,0.000800,0.000800,0.000800,0.002783,0.952858,-0.303403
288.620880,548.799988,117.248856,0.000000,0.000000,0.002304,-0.669749,0.742546,-0.007846
543.537476,548.799988,513.066711,0.000000,0.000000,0.000000,-0.110631,0.991391,-0.070040
0.000007,63.629692,58.243477,0.000000,0.000000,0.000000,-0.865574,0.500498,-0.016848
26.393955,548.799988,307.571625,0.000000,0.000000,0.000000,0.187544,0.774598,-0.604007
556.000000,112.600449,438.185089,0.001440,0.000000,0.000000,0.671504,-0.269289,-0.690337
484.057098,-0.000013,528.868713,0.000900,0.000000,0.000000,0.783284,-0.152204,0.602743
-0.000012,306.818237,1.719315,0.001280,0.001280,0.001280,-0.688595,-0.346461,-0.637026
251.612213,548.799988,393.163177,0.001440,0.000000,0.000000,-0.325812,0.638769,-0.697008
176.994629,0.000012,443.086609,0.000480,0.001440,0.001440,0.010158,-0.439274,0.898296
347.463593,548.799988,451.807251,0.000000,0.000000,0.000000,-0.770345,0.622360,0.138695
173.521805,548.799988,387.163361,0.000000,0.000000,0.001440,-0.558159,0.765630,-0.319794
107.714294,24.783934,328.487885,0.000864,0.000000,0.000000,0.885712,-0.326306,-0.330211
292.793549,548.799988,103.716751,0.000000,0.000000,0.002304,-0.486057,0.144870,-0.861836
468.318939,0.000002,531.418457,0.001440,0.000000,0.000000,0.587660,-0.667326,0.457527
97.930115,-0.000000,75.230377,0.002304,0.000000,0.000000,0.020032,-0.701023,-0.712857
413.283661,548.800049,154.210709,0.002592,0.000000,0.000000,0.683171,0.464659,-0.563356
130.214432,0.000013,532.094116,0.002304,0.000000,0.000000,0.491357,-0.730084,0.474917
-0.000005,325.523560,69.769600,0.000768,0.002304,0.002304,-0.636194,0.084628,-0.766874
320.112061,-0.000029,538.216797,0.000800,0.000800,0.000800,0.350083,-0.571114,-0.742476
556.000061,12.449884,53.657677,0.000480,0.001440,0.001440,0.849541,0.002993,-0.527515
427.531982,84.253777,559.200012,0.000000,0.000000,0.000000,-0.714619,-0.293311,0.635051
556.000000,443.200165,389.658051,0.001280,0.001280,0.001280,0.555415,-0.526783,0.643439
18.333593,82.769958,559.200012,0.000300,0.000900,0.000900,-0.294302,-0.130278,0.946792
0.000014,195.782288,191.213684,0.000000,0.000000,0.001440,-0.937261,0.188659,0.293170
-0.000000,539.137756,501.011261,0.001280,0.001280,0.001280,-0.753775,-0.473905,-0.455233
353.486481,0.000016,485.487488,0.001440,0.000000,0.000000,0.455489,-0.756317,0.469589
556.000000,500.811920,469.358276,0.000000,0.000000,0.001440,0.529024,0.813494,-0.241580
-0.000012,92.112785,224.300217,0.000540,0.000000,0.000000,-0.620620,0.405989,-0.670823
135.080154,548.799988,288.177277,0.001440,0.000000,0.000000,0.429272,0.897456,-0.101483
-0.000008,185.577896,211.101242,0.001440,0.000000,0.000000,-0.642005,-0.760392,0.098151
0.000001,47.483349,290.816833,0.001440,0.000000,0.000000,-0.554639,0.797522,-0.237346
475.705658,548.799988,370.539368,0.000000,0.000000,0.002304,-0.027436,0.652028,-0.757698
316.818176,548.799988,412.325928,0.002048,0.002048,0.002048,-0.183932,0.547382,-0.816420
556.000000,433.204102,401.800232,0.002304,0.000000,0.000000,0.699587,0.563612,-0.439226
164.903412,548.799988,345.349976,0.001440,0.000000,0.000000,-0.119759,0.725873,-0.677323
556.000000,233.222763,369.938232,0.001440,0.000000,0.000000,0.678758,-0.086987,-0.729192
556.000000,55.230850,478.365204,0.000800,0.000800,0.000800,0.893296,-0.121432,-0.432754
556.000000,431.363098,230.659500,0.001280,0.001280,0.001280,0.467696,-0.356519,-0.808798
36.370785,0.000002,244.181198,0.002304,0.000000,0.000000,0.263548,-0.068947,-0.962179
120.695763,548.799988,360.929230,0.001280,0.001280,0.001280,-0.175017,0.970021,-0.168605
0.000005,229.099274,14.568107,0.000800,0.000800,0.000800,-0.523096,0.749599,-0.405552
542.375610,152.135452,559.200012,0.000000,0.000000,0.002304,-0.142326,0.408820,0.901448
493.707092,19.606783,559.200012,0.000000,0.000000,0.001440,-0.662248,0.304585,0.684584
311.880615,162.860687,559.200012,0.000000,0.000000,0.001440,0.102488,-0.976378,0.190217
0.000010,141.067108,178.026138,0.001440,0.000000,0.000000,-0.552308,0.755453,0.352486
0.000002,257.816742,223.825409,0.001280,0.001280,0.001280,-0.845863,-0.144056,-0.513579
198.939713,0.000001,505.859924,0.001280,0.001280,0.001280,0.122089,-0.823209,-0.554456
387.273590,340.269226,559.200012,0.001440,0.000000,0.000000,-0.533923,-0.786444,0.310536
265.946625,-0.000002,52.514183,0.000000,0.000000,0.001440,-0.453643,-0.760645,-0.464356
44.414738,440.059692,559.200012,0.001440,0.000000,0.000000,0.569822,-0.754860,0.324790
428.775360,548.799988,166.124512,0.001440,0.000000,0.000000,0.643485,0.737017,-0.206721
471.655853,-0.000009,398.388397,0.001280,0.001280,0.001280,0.854919,-0.127615,-0.502820
257.387909,0.000003,60.140175,0.000000,0.000000,0.000000,0.959762,-0.280389,-0.015482
556.000000,211.426682,497.273163,0.000800,0.000800,0.000800,0.960207,0.221438,-0.170199
556.000000,481.824432,395.077271,0.002048,0.002048,0.002048,0.882549,0.073277,-0.464475
-0.000001,141.226379,375.772125,0.000864,0.000000,0.000000,-0.814777,0.578343,-0.040716
482.032745,159.047256,559.200012,0.000000,0.000000,0.000000,-0.727023,-0.217856,0.651135
48.486515,58.624840,359.189911,0.000972,0.000000,0.000000,0.936133,0.349557,0.038285
556.000061,234.573746,266.591949,0.002592,0.000000,0.000000,0.941385,-0.109680,0.319005
486.930847,548.799988,290.705994,0.000000,0.000000,0.001440,-0.549928,0.762843,-0.340073
0.000000,268.996613,223.312424,0.001440,0.000000,0.000000,-0.222141,0.793852,0.566086
0.000012,466.081146,532.315125,0.001280,0.001280,0.001280,-0.837060,-0.546730,-0.020421
346.845581,548.799988,472.466400,0.000000,0.000000,0.001440,-0.180277,0.950446,-0.253283
556.000000,483.964020,483.434662,0.001280,0.001280,0.001280,0.822805,-0.498638,-0.272675
80.754066,299.230713,559.200012,0.001280,0.001280,0.001280,-0.687431,-0.449491,0.570436
0.000002,150.707275,472.421661,0.001280,0.001280,0.001280,-0.801518,-0.582152,0.136632
543.777405,548.799988,461.631195,0.000000,0.000000,0.002592,-0.805231,0.592927,0.006471
305.627563,548.799988,499.933899,0.000768,0.002304,0.002304,0.302466,0.910758,0.281131
556.000000,96.853561,546.561523,0.001280,0.001280,0.001280,0.786693,0.480483,0.387621
556.000000,112.333054,213.676971,0.000000,0.000000,0.002304,0.258062,0.856129,0.447713
204.617065,36.062809,559.200012,0.002304,0.000000,0.000000,0.825818,0.040351,0.562492
182.665298,548.799988,469.840363,0.001280,0.001280,0.001280,-0.110751,0.940741,-0.320531
119.591469,548.799988,309.321777,0.001440,0.000000,0.000000,0.478463,0.769011,-0.423904
-0.000001,178.234161,404.664185,0.000000,0.000000,0.000000,-0.654626,-0.354042,-0.667922
0.000012,402.315338,510.175934,0.000000,0.000000,0.000000,-0.971292,-0.236873,-0.021985
0.000015,164.476364,78.028870,0.000800,0.000800,0.000800,-0.690555,0.691920,-0.210666
555.999939,211.465408,469.785583,0.002304,0.000000,0.000000,0.918740,0.380788,-0.104485
136.130737,548.800049,395.065063,0.000288,0.002592,0.002592,-0.137194,0.973894,0.180857
556.000000,33.336807,394.953156,0.000000,0.000000,0.002304,0.818604,0.558801,0.132772
530.174072,548.799988,347.014954,0.003686,0.000000,0.000000,-0.034325,0.863111,0.503846
556.000000,216.517761,556.573486,0.000000,0.000000,0.002304,0.509742,-0.287601,-0.810832
227.538712,548.799988,542.352722,0.001440,0.000000,0.000000,0.818269,0.573887,0.032999
556.000061,255.800171,201.752548,0.002304,0.000000,0.000000,0.859014,-0.481865,0.172921
395.432526,0.000005,214.288849,0.000000,0.000000,0.002304,-0.640048,-0.724890,-0.254702
-0.000002,471.286041,507.181854,0.001280,0.001280,0.001280,-0.889999,-0.453287,0.049313
0.000000,216.261536,281.631256,0.000768,0.002304,0.002304,-0.395303,0.918442,0.014134
542.423523,65.104362,559.200012,0.000000,0.000000,0.002304,-0.430517,-0.578135,0.693119
45.030186,548.799988,162.987137,0.002304,0.000000,0.000000,0.567099,0.600293,0.563956
-0.000050,521.509644,23.275072,0.000000,0.000000,0.002592,-0.754470,0.638395,-0.152407
556.000000,54.638107,386.500854,0.001280,0.001280,0.001280,0.490610,-0.421536,-0.762633
475.756866,548.799988,521.832458,0.000000,0.000000,0.002304,0.193299,0.980837,-0.024375
158.829681,15.686745,329.673981,0.000768,0.002304,0.002304,-0.218410,0.441524,0.870261
0.000005,403.194916,426.843994,0.001280,0.001280,0.001280,-0.446945,-0.492952,-0.746484
7.940056,548.799988,347.727234,0.001440,0.000000,0.000000,0.623858,0.779025,-0.062621
556.000000,257.937439,387.029785,0.001440,0.000000,0.000000,0.996396,-0.027530,-0.080228
2.858680,548.799988,156.806671,0.002304,0.000000,0.000000,-0.053050,0.936324,-0.347108
125.645714,0.000003,242.006256,0.000480,0.001440,0.001440,0.350226,-0.315575,-0.881904
556.000000,508.217041,316.546173,0.001280,0.001280,0.001280,0.126373,-0.131873,0.983178
470.545471,548.799988,317.045654,0.000000,0.000000,0.001440,-0.312723,0.949835,-0.004199
381.797241,11.519547,559.200012,0.000800,0.000800,0.000800,0.871349,0.298892,0.389121
397.234192,548.799988,77.493652,0.001440,0.000000,0.000000,0.128162,0.591845,-0.795798
556.000000,395.555756,62.594818,0.000000,0.000000,0.000000,0.988494,0.061566,-0.138165
464.173889,548.799988,225.694016,0.000000,0.000000,0.000900,-0.361041,0.860051,-0.360501
33.029491,485.918091,559.200012,0.000800,0.000800,0.000800,-0.925282,-0.315520,0.210475
88.796028,0.000004,104.400597,0.001440,0.000000,0.000000,0.817425,-0.467501,0.336542
232.982224,0.000001,311.744965,0.000480,0.001440,0.001440,0.848012,-0.090588,-0.522178
540.627014,0.000008,396.940430,0.000000,0.000000,0.000900,-0.068924,-0.630410,0.773196
256.106384,548.799988,384.923920,0.001440,0.000000,0.000000,0.291607,0.807911,0.512099
-0.000003,192.559250,438.775452,0.000480,0.001440,0.001440,-0.753449,0.518074,0.404864
556.000061,244.997772,155.418182,0.001280,0.001280,0.001280,0.826797,0.540056,-0.157306
322.688812,-0.000005,128.162048,0.000000,0.000000,0.001440,-0.443339,-0.864290,-0.237600
-0.000020,156.140381,232.756104,0.000540,0.000000,0.000000,-0.549240,0.676533,-0.490549
483.171967,0.000006,454.565887,0.000000,0.000000,0.000000,-0.622775,-0.771216,-0.131824
556.000000,140.893555,504.657349,0.000800,0.000800,0.000800,0.910049,-0.145241,-0.388222
398.093811,539.828552,559.200012,0.001280,0.001280,0.001280,0.217438,-0.227475,0.949197
-0.000005,464.116852,461.589905,0.001280,0.001280,0.001280,-0.804496,-0.571385,0.162190
118.807930,-0.000004,492.433441,0.000000,0.000000,0.002304,-0.950528,-0.217540,-0.221750
390.110260,548.799988,209.120224,0.000000,0.000000,0.000000,-0.336387,0.790050,-0.512508
103.040413,336.613007,559.200012,0.002592,0.000000,0.000000,0.443750,-0.243584,0.862411
112.625839,505.581482,559.200012,0.002592,0.000000,0.000000,0.390812,0.504260,0.770057
556.000000,12.951715,489.765320,0.000000,0.000000,0.001440,0.945209,0.198019,-0.259555
56.100353,548.799988,345.710999,0.000000,0.000000,0.002304,-0.523726,0.799300,-0.294672
103.711754,548.799988,506.326202,0.000000,0.000000,0.000000,-0.015168,0.416106,-0.909189
394.640350,179.768417,559.200012,0.000000,0.000000,0.002304,-0.068166,-0.636012,0.768662
529.308167,-0.000006,223.044144,0.000000,0.000000,0.002592,-0.727956,-0.348461,-0.590470
0.000009,410.761383,430.974152,0.001280,0.001280,0.001280,-0.780006,0.270978,-0.564058
556.000000,342.193726,374.239960,0.000000,0.000000,0.000000,0.935482,0.320515,-0.148805
342.184418,0.000007,550.666321,0.000000,0.000000,0.000000,0.303505,-0.898551,0.317005
